7/3/2021,Average Tone,1.9416
8/3/2021,Average Tone,-1.0133
9/3/2021,Average Tone,-1.1257
10/3/2021,Average Tone,0.595
11/3/2021,Average Tone,2.6395
12/3/2021,Average Tone,1.5329
13/3/2021,Average Tone,0
14/3/2021,Average Tone,0.6026
15/3/2021,Average Tone,2.6119
16/3/2021,Average Tone,-2.3458
17/3/2021,Average Tone,-1.8787
18/3/2021,Average Tone,2.974
19/3/2021,Average Tone,1.4757
20/3/2021,Average Tone,2.1508
21/3/2021,Average Tone,-0.3899
22/3/2021,Average Tone,2.148
23/3/2021,Average Tone,0.9423
24/3/2021,Average Tone,-3.5535
25/3/2021,Average Tone,-0.5364
26/3/2021,Average Tone,0
27/3/2021,Average Tone,0
28/3/2021,Average Tone,0
29/3/2021,Average Tone,-1.5956
30/3/2021,Average Tone,0
31/3/2021,Average Tone,-0.9529
1/4/2021,Average Tone,0.7532
2/4/2021,Average Tone,-0.7855
3/4/2021,Average Tone,0.133
4/4/2021,Average Tone,3.2864
5/4/2021,Average Tone,-0.8078
6/4/2021,Average Tone,-3.0545
7/4/2021,Average Tone,-0.0331
8/4/2021,Average Tone,-2.0766
9/4/2021,Average Tone,0.5374
10/4/2021,Average Tone,0
11/4/2021,Average Tone,0.4942
12/4/2021,Average Tone,0.988
13/4/2021,Average Tone,0.8417
14/4/2021,Average Tone,2.6194
15/4/2021,Average Tone,2.1033
16/4/2021,Average Tone,0.9484
17/4/2021,Average Tone,2.6036
18/4/2021,Average Tone,0.992
19/4/2021,Average Tone,0.8311
20/4/2021,Average Tone,2.0719
21/4/2021,Average Tone,1.0132
22/4/2021,Average Tone,-0.2421
23/4/2021,Average Tone,-4.0412
24/4/2021,Average Tone,-2.9125
25/4/2021,Average Tone,-4.1475
26/4/2021,Average Tone,-2.476
